zip;city;sex;age;category;magenta_1;sim_4g;arpu
7626;Pécs;M;50;LAK;0;0;1
6760;Kistelek;F;24;LAK;0;1;1
2508;Esztergom;F;30;LAK;0;1;3
3950;Sárospatak;M;50;LAK;0;0;2
1042;Budapest;;;SH+;0;1;1
2800;Tatabánya;F;37;LAK;0;0;1
8971;Zalabaksa;;;TSS;0;1;5
1103;Budapest;;;SMB;0;1;1
8600;Siófok;;;TSS;0;1;1
7465;Szentgáloskér;M;34;LAK;0;1;3
2407;Dunaújváros;F;54;LAK;0;1;2
3530;Miskolc;;;TSS;0;1;5
7668;Keszü;M;77;LAK;0;1;1
8171;Balatonvilágos;F;25;LAK;0;1;2
1201;Budapest;F;38;LAK;0;1;2
6120;Kiskunmajsa;;;LAK;0;0;4
1112;Budapest;F;61;LAK;0;0;2
2852;Kecskéd;F;43;LAK;0;0;1
1042;Budapest;;;SH+;0;1;1
7634;Pécs;;;TSS;0;0;1
1211;Budapest;M;42;LAK;0;0;1
2251;Tápiószecső;M;;LAK;0;0;1
1214;Budapest;M;44;LAK;0;0;1
9754;Pecöl;F;36;LAK;0;1;1
1095;Budapest;;;TSS;0;1;1
7700;Mohács;M;68;LAK;0;0;1
2096;Üröm;F;49;LAK;0;1;3
7500;Nagyatád;F;;LAK;0;0;1
1453;Budapest;;;TSS;0;1;1
1214;Budapest;M;73;LAK;0;1;3
1121;Budapest;;;SMB;0;1;3
3300;Eger;;;TSS;0;1;1
1185;Budapest;;;SMB;0;1;2
3350;Kál;M;53;LAK;0;1;1
1013;Budapest;M;46;LAK;0;1;1
8716;Mesztegnyő;F;21;LAK;0;1;1
5321;Kunmadaras;M;46;LAK;0;1;1
1047;Budapest;M;24;LAK;0;1;1
3600;Ózd;F;39;LAK;0;1;1
8999;Zalalövő;M;21;LAK;0;0;1
2330;Dunaharaszti;;;SMB;0;1;1
1043;Budapest;;;SMB;0;1;4
4032;Debrecen;M;28;LAK;0;1;5
1132;Budapest;;;SMB;0;1;1
2440;Százhalombatta;F;80;LAK;0;0;1
2428;Kisapostag;F;60;LAK;0;1;2
7020;Dunaföldvár;;;SH+;0;1;1
4300;Nyírbátor;F;50;LAK;0;1;1
4002;Debrecen;M;32;LAK;0;1;1
1211;Budapest;M;42;LAK;0;0;1
3526;Miskolc;M;53;LAK;0;1;1
1145;Budapest;;;TSS;0;1;5
2735;Dánszentmiklós;;;SH+;0;1;3
7634;Pécs;F;68;LAK;0;0;1
4078;Debrecen;M;65;LAK;0;1;1
3571;Alsózsolca;;;SMB;0;1;1
1211;Budapest;M;42;LAK;0;1;1
1223;Budapest;F;42;LAK;0;1;2
2167;Vácduka;F;19;LAK;0;1;1
6794;Üllés;F;46;LAK;0;0;1
9600;Sárvár;;;TSS;0;1;1
1389;Budapest;;;TSS;0;1;1
4463;Tiszanagyfalu;F;23;LAK;0;1;2
1036;Budapest;;;TSS;0;1;5
1368;Budapest;;;TSS;0;1;1
8041;Csór;M;39;LAK;0;1;3
9600;Sárvár;F;35;LAK;0;1;1
2217;Gomba;M;47;LAK;0;1;3
2481;Velence;F;46;LAK;0;1;1
1215;Budapest;M;76;LAK;0;1;2
1211;Budapest;M;42;LAK;0;1;1
3658;Borsodbóta;M;50;LAK;0;0;1
6035;Ballószög;M;35;LAK;0;1;1
5820;Mezőhegyes;F;19;LAK;0;1;2
7624;Pécs;M;;LAK;0;0;1
1024;Budapest;;;SMB;0;1;2
1106;Budapest;;;TSS;0;0;5
1103;Budapest;;;SMB;0;1;1
2040;Budaörs;F;29;LAK;0;1;1
6400;Kiskunhalas;F;37;LAK;0;0;1
2371;Dabas;F;44;LAK;0;0;1
3535;Miskolc;M;58;LAK;0;1;2
1088;Budapest;M;35;LAK;0;1;1
2837;Vértesszőlős;M;47;LAK;0;0;1
1186;Budapest;F;26;LAK;0;1;1
9083;Écs;F;45;LAK;1;1;2
7633;Pécs;F;39;LAK;0;1;2
2013;Pomáz;M;47;LAK;1;1;1
8100;Várpalota;F;51;LAK;0;0;1
1044;Budapest;;;TSS;0;1;5
5321;Kunmadaras;F;39;LAK;0;0;1
2366;Kakucs;F;47;LAK;0;1;2
8648;Balatonkeresztúr;F;50;LAK;0;1;1
1031;Budapest;F;67;LAK;0;1;2
4515;Kék;F;44;LAK;0;0;1
1124;Budapest;;;TSS;0;1;2
8052;Fehérvárcsurgó;;;SH+;0;1;1
2600;Vác;M;;LAK;0;0;1
1118;Budapest;F;62;LAK;0;1;1
9941;Őriszentpéter;M;;SH+;0;1;3
1141;Budapest;M;49;LAK;0;1;1
1118;Budapest;M;;LAK;0;0;1
7257;Mosdós;M;24;LAK;0;1;1
8229;Csopak;;;TSS;0;1;1
5830;Battonya;M;85;LAK;0;1;1
1224;Budapest;F;45;LAK;0;0;1
6000;Kecskemét;F;52;LAK;0;1;1
2132;Göd;M;70;LAK;0;1;2
1054;Budapest;;;TSS;0;1;2
3271;Visonta;M;74;LAK;0;0;1
3346;Bélapátfalva;M;46;LAK;0;0;1
9021;Győr;;;SMB;0;1;3
4080;Hajdúnánás;F;44;LAK;0;0;1
1013;Budapest;M;46;LAK;0;1;1
6430;Bácsalmás;F;41;LAK;0;0;1
6600;Szentes;F;60;LAK;0;0;1
2112;Veresegyház;;;SMB;0;1;1
2365;Inárcs;F;32;LAK;0;1;2
1214;Budapest;M;50;LAK;0;1;1
1133;Budapest;M;53;LAK;0;1;4
2897;Dunaszentmiklós;M;54;LAK;0;1;1
5451;Öcsöd;M;60;LAK;0;0;1
1053;Budapest;F;35;LAK;0;1;3
1042;Budapest;;;SMB;0;1;1
6900;Makó;;;SMB;0;1;4
9400;Sopron;;;SH+;0;1;1
1172;Budapest;M;20;LAK;0;1;1
7140;Bátaszék;M;47;LAK;0;1;1
2600;Vác;M;59;LAK;0;1;1
9552;Vásárosmiske;F;20;LAK;0;1;2
1042;Budapest;M;26;LAK;0;1;3
4025;Debrecen;;;TSS;0;1;5
7626;Pécs;;;SH+;0;1;3
6414;Pirtó;M;67;LAK;0;1;2
3281;Karácsond;F;53;LAK;0;0;1
3294;Tarnaörs;M;52;LAK;0;1;1
1211;Budapest;M;42;LAK;0;0;1
6100;Kiskunfélegyháza;F;28;LAK;0;1;1
1215;Budapest;M;49;LAK;0;1;1
3642;Bánhorváti;M;34;LAK;0;1;1
2142;Nagytarcsa;M;57;LAK;0;0;1
1014;Budapest;M;62;LAK;0;1;1
9754;Pecöl;F;46;LAK;0;1;2
2151;Fót;M;67;LAK;0;1;1
6900;Makó;M;27;LAK;0;1;1
4400;Nyíregyháza;M;48;LAK;0;1;2
2030;Érd;F;27;LAK;0;1;3
4034;Debrecen;F;49;LAK;0;1;1
6646;Tömörkény;F;39;LAK;0;1;3
4080;Hajdúnánás;F;50;LAK;0;0;1
2112;Veresegyház;;;SH+;0;0;2
4400;Nyíregyháza;M;33;LAK;0;1;1
8956;Páka;M;;LAK;0;0;1
4400;Nyíregyháza;M;;SH+;0;1;2
8130;Enying;M;27;LAK;0;1;1
1033;Budapest;M;65;LAK;0;1;1
2600;Vác;M;;LAK;0;1;1
4130;Derecske;M;54;LAK;0;0;1
6630;Mindszent;M;;SH+;0;1;3
4025;Debrecen;;;TSS;0;1;1
1196;Budapest;M;42;LAK;0;1;1
2621;Verőce;F;60;LAK;0;1;1
3713;Arnót;M;58;LAK;0;0;1
1091;Budapest;;;SMB;0;1;1
1211;Budapest;M;42;LAK;0;0;1
6600;Szentes;F;46;LAK;0;1;2
7150;Bonyhád;M;68;LAK;0;1;2
2045;Törökbálint;;;TSS;0;1;1
1214;Budapest;M;33;LAK;0;0;1
8229;Csopak;;;TSS;0;1;1
5461;Tiszaföldvár;M;44;LAK;0;1;1
9200;Mosonmagyaróvár;M;19;LAK;0;1;3
1111;Budapest;;;SH+;0;1;3
1165;Budapest;F;36;LAK;0;1;2
1133;Budapest;;;SH+;0;0;1
8698;Somogyvár;M;28;LAK;0;1;1
3433;Nyékládháza;M;38;LAK;0;0;1
6000;Kecskemét;F;48;LAK;0;1;2
2214;Pánd;M;67;LAK;0;1;1
2900;Komárom;;;SMB;0;1;4
4066;Tiszacsege;F;57;LAK;0;0;1
2364;Ócsa;M;;LAK;0;0;1
1211;Budapest;M;65;LAK;0;1;1
1535;Budapest;;;SH+;0;1;2
8229;Csopak;;;TSS;0;1;1
8360;Keszthely;;;TSS;0;0;1
4272;Sáránd;M;49;LAK;0;0;1
1135;Budapest;M;20;LAK;0;0;1
1211;Budapest;;;SH+;0;1;1
5520;Szeghalom;F;41;LAK;0;1;3
1453;Budapest;;;TSS;0;1;1
5516;Körösladány;M;42;LAK;0;0;1
6722;Szeged;;;SH+;0;1;2
4071;Hortobágy;;;SMB;0;1;2
4751;Kocsord;M;47;LAK;0;1;1
1453;Budapest;;;TSS;0;1;1
8121;Tác;F;52;LAK;0;1;2
3346;Bélapátfalva;F;37;LAK;0;1;2
4130;Derecske;M;;LAK;0;0;1
7632;Pécs;F;28;LAK;0;1;1
1108;Budapest;M;43;LAK;0;1;1
8713;Kéthely;M;25;LAK;0;1;2
8105;Pétfürdő;M;39;LAK;0;0;1
2000;Szentendre;M;26;LAK;0;1;2
1041;Budapest;F;58;LAK;0;1;2
6454;Bácsborsód;;;SMB;0;0;1
2600;Vác;;;TSS;0;1;2
8831;Nagykanizsa;;;SH+;0;1;4
5136;Jászszentandrás;;;SH+;0;1;1
5666;Medgyesegyháza;;;SH+;0;1;1
9330;Kapuvár;F;42;LAK;0;1;1
5903;Orosháza;F;;LAK;0;0;1
1103;Budapest;M;46;LAK;0;1;1
1042;Budapest;;;SH+;0;1;1
1103;Budapest;;;SMB;0;1;1
3327;Novaj;M;49;SH+;0;0;1
2335;Taksony;;;SH+;0;1;4
2049;Diósd;F;41;LAK;0;1;1
2400;Dunaújváros;M;27;LAK;0;1;3
4002;Debrecen;;;LAK;0;0;1
8412;Veszprém;F;23;LAK;0;1;2
4300;Nyírbátor;F;;LAK;0;0;1
8708;Somogyfajsz;M;49;LAK;1;1;1
1214;Budapest;M;30;LAK;0;1;1
1117;Budapest;;;SMB;0;1;1
2451;Ercsi;;;SMB;0;1;1
6087;Dunavecse;F;34;LAK;0;1;2
8360;Keszthely;M;45;LAK;0;1;3
2400;Dunaújváros;;;TSS;0;0;1
4501;Kemecse;M;34;LAK;0;1;1
1214;Budapest;M;30;LAK;0;0;1
8800;Nagykanizsa;F;81;LAK;0;0;2
4354;Fábiánháza;F;19;LAK;0;1;1
2800;Tatabánya;F;59;LAK;0;1;3
1215;Budapest;F;50;LAK;0;1;1
1133;Budapest;M;48;LAK;0;0;1
3347;Balaton;F;52;LAK;0;1;1
6900;Makó;F;40;LAK;0;0;2
1074;Budapest;;;SMB;0;1;2
8883;Rigyác;M;67;LAK;0;0;1
2456;Besnyő;M;;LAK;0;0;1
3532;Miskolc;F;44;LAK;1;1;1
1097;Budapest;F;49;LAK;0;1;1
6041;Kerekegyháza;M;;LAK;0;0;1
6723;Szeged;M;29;LAK;0;1;1
3200;Gyöngyös;;;LAK;0;0;2
2083;Solymár;;;SH+;0;1;1
6320;Solt;M;46;LAK;0;1;2
9222;Hegyeshalom;F;37;LAK;0;1;1
7200;Dombóvár;F;57;LAK;0;1;1
9400;Sopron;;;SH+;0;1;1
2092;Budakeszi;F;42;LAK;1;1;4
9023;Győr;M;82;LAK;0;0;1
1077;Budapest;F;47;LAK;0;1;3
9365;Dénesfa;F;40;LAK;0;1;1
2600;Vác;F;66;LAK;0;1;2
8695;Buzsák;F;;LAK;0;0;1
1211;Budapest;M;42;LAK;0;0;1
6723;Szeged;;;TSS;0;1;1
9161;Győrsövényház;M;59;LAK;0;1;2
3400;Mezőkövesd;F;44;LAK;0;1;1
8948;Nova;M;38;LAK;0;0;1
1112;Budapest;;;SMB;0;0;1
1201;Budapest;M;61;LAK;0;0;1
1238;Budapest;F;61;LAK;0;1;1
3780;Edelény;M;53;LAK;0;0;1
5830;Battonya;;;TSS;0;1;1
2835;Tata;F;39;LAK;0;1;1
8229;Csopak;;;TSS;0;1;1
1171;Budapest;M;40;LAK;0;0;1
4212;Hajdúszovát;F;;LAK;0;0;1
9970;Szentgotthárd;F;40;LAK;0;1;1
4033;Debrecen;;;SH+;0;1;3
9099;Pér;M;33;LAK;0;0;1
1088;Budapest;;;TSS;0;1;5
8900;Zalaegerszeg;M;34;LAK;0;1;1
8412;Veszprém;F;28;LAK;0;1;2
1184;Budapest;;;LAK;0;1;2
1239;Budapest;F;66;LAK;0;1;1
8900;Zalaegerszeg;;;TSS;0;1;1
9774;Sorkifalud;M;46;LAK;0;0;1
9142;Rábapatona;M;64;LAK;0;1;1
1015;Budapest;F;55;LAK;0;1;2
1038;Budapest;;;SMB;0;0;1
1134;Budapest;;;TSS;0;1;2
2800;Tatabánya;M;31;LAK;0;1;1
7632;Pécs;F;57;LAK;0;1;1
5231;Fegyvernek;M;37;LAK;0;0;1
8060;Mór;F;;LAK;0;0;1
1213;Budapest;M;39;LAK;0;1;1
7621;Pécs;;;SMB;0;1;1
1453;Budapest;;;TSS;0;1;1
1114;Budapest;M;;LAK;0;0;1
8171;Balatonvilágos;F;48;LAK;0;1;1
7632;Pécs;F;84;LAK;0;1;1
6786;Ruzsa;M;50;LAK;0;1;1
3713;Arnót;;;SH+;0;1;1
4400;Nyíregyháza;F;23;LAK;0;1;1
1053;Budapest;M;24;LAK;0;1;4
1013;Budapest;M;46;LAK;0;1;1
2316;Tököl;M;23;LAK;0;0;1
3104;Salgótarján;;;TSS;0;1;1
5000;Szolnok;;;LAK;0;1;1
1101;Budapest;;;TSS;0;1;1
4026;Debrecen;M;65;LAK;0;0;1
1141;Budapest;M;38;LAK;0;1;1
8253;Révfülöp;;;LAK;0;0;1
1087;Budapest;;;TSS;0;1;5
9019;Győr;M;65;LAK;0;1;1
5085;Rákóczifalva;F;61;LAK;0;1;2
3608;Farkaslyuk;M;32;LAK;0;0;1
5350;Tiszafüred;F;61;LAK;0;1;2
2660;Balassagyarmat;F;61;LAK;0;1;1
4284;Kokad;M;23;LAK;0;0;1
4400;Nyíregyháza;M;53;LAK;0;1;1
2251;Tápiószecső;F;51;LAK;0;0;1
2146;Mogyoród;F;;SH+;0;1;4
7631;Pécs;F;47;LAK;0;1;1
1211;Budapest;M;42;LAK;0;1;1
1041;Budapest;;;TSS;0;1;3
1062;Budapest;F;;LAK;0;0;1
1146;Budapest;M;84;LAK;0;0;1
8130;Enying;F;35;LAK;0;1;1
8229;Csopak;;;TSS;0;1;1
5600;Békéscsaba;M;;LAK;0;0;1
9365;Dénesfa;;;LAK;0;1;2
4087;Hajdúdorog;M;31;LAK;0;1;1
8621;Zamárdi;F;55;LAK;0;1;3
1095;Budapest;;;TSS;0;1;1
2400;Dunaújváros;;;TSS;0;1;2
1139;Budapest;M;43;LAK;0;1;2
4002;Debrecen;M;22;LAK;0;0;1
3360;Heves;F;;LAK;0;0;1
1453;Budapest;;;TSS;0;1;1
4231;Bököny;F;39;LAK;0;1;2
2112;Veresegyház;;;SH+;0;1;2
3100;Salgótarján;F;65;LAK;0;0;1
8000;Székesfehérvár;M;32;LAK;0;1;1
1094;Budapest;M;56;LAK;0;1;1
1087;Budapest;;;TSS;0;1;5
1211;Budapest;M;42;LAK;0;0;1
4300;Nyírbátor;F;48;LAK;0;1;1
7012;Alsószentiván;;;SMB;0;1;2
1211;Budapest;M;42;LAK;0;1;1
9700;Szombathely;M;37;LAK;0;1;2
8000;Székesfehérvár;;;SMB;0;1;3
1141;Budapest;;;SH+;0;1;3
2840;Oroszlány;F;46;LAK;0;1;1
3516;Miskolc;M;45;LAK;0;0;1
8700;Marcali;M;32;LAK;0;1;1
1221;Budapest;M;37;LAK;0;1;1
1192;Budapest;M;43;LAK;0;1;1
1112;Budapest;;;SMB;0;1;1
5600;Békéscsaba;M;44;LAK;0;1;3
2767;Tápiógyörgye;F;80;LAK;0;1;1
9081;Győrújbarát;;;SH+;0;1;1
1064;Budapest;M;;LAK;0;1;2
3200;Gyöngyös;M;;LAK;0;0;1
3300;Eger;F;31;LAK;0;1;3
4200;Hajdúszoboszló;;;SMB;0;1;5
2740;Abony;M;37;LAK;0;1;2
1116;Budapest;;;TSS;0;1;1
4184;Tetétlen;;;SMB;0;1;1
7400;Kaposvár;F;30;LAK;0;1;1
1026;Budapest;;;SH+;0;1;4
8649;Balatonberény;;;SMB;0;0;1
3212;Gyöngyöshalász;F;28;LAK;0;1;3
1116;Budapest;;;TSS;0;1;1
2030;Érd;;;SH+;0;1;1
3175;Nagylóc;;;SMB;0;1;1
7940;Csonkamindszent;M;38;LAK;0;1;1
2700;Cegléd;M;34;LAK;0;0;1
4032;Debrecen;;;LAK;0;1;1
9931;Ivánc;M;;LAK;0;0;1
7000;Sárbogárd;F;67;LAK;0;0;1
1161;Budapest;;;TSS;0;1;5
5136;Jászszentandrás;;;SH+;0;1;1
6726;Szeged;;;LAK;0;0;1
3155;Mátramindszent;M;;SH+;0;1;1
4181;Nádudvar;M;47;LAK;0;0;3
1087;Budapest;;;SMB;0;1;1
4231;Bököny;M;22;LAK;0;0;1
3136;Etes;F;31;LAK;0;1;3
2400;Dunaújváros;M;23;LAK;0;1;1
4002;Debrecen;F;77;LAK;0;1;1
2112;Veresegyház;F;44;LAK;0;1;4
2092;Budakeszi;M;40;LAK;0;1;5
2472;Kajászó;M;28;LAK;0;1;1
9707;Szombathely;M;;SH+;0;0;4
7014;Sáregres;M;20;LAK;0;0;1
8660;Tab;F;41;LAK;0;0;1
1028;Budapest;;;SH+;0;1;1
6723;Szeged;F;;LAK;0;1;1
9028;Győr;F;32;LAK;0;1;4
1117;Budapest;;;SMB;0;1;1
6456;Madaras;;;SH+;0;0;1
5600;Békéscsaba;F;52;LAK;0;1;1
4400;Nyíregyháza;M;60;LAK;0;1;5
1214;Budapest;F;;SH+;0;1;3
1133;Budapest;;;TSS;0;1;1
2723;Nyáregyháza;F;27;LAK;0;1;1
1215;Budapest;M;49;LAK;0;1;1
1013;Budapest;M;47;LAK;0;1;3
1091;Budapest;;;SH+;0;1;1
2766;Tápiószele;M;46;LAK;0;0;1
1211;Budapest;M;42;LAK;0;0;1
6763;Szatymaz;M;;LAK;0;0;1
8460;Devecser;;;TSS;0;1;3
1026;Budapest;;;SH+;0;1;2
3809;Abaújszolnok;;;SH+;0;1;1
8936;Zalaszentmihály;;;SH+;0;1;2
9542;Boba;M;36;LAK;0;1;1
5083;Kengyel;M;;LAK;0;0;1
7200;Dombóvár;;;SH+;0;1;1
2030;Érd;M;;LAK;0;0;1
9025;Győr;M;26;LAK;0;0;1
3434;Mályi;;;SH+;0;1;1
4014;Debrecen;F;43;LAK;0;1;1
3580;Tiszaújváros;;;SMB;0;1;3
9738;Tömörd;;;SMB;0;1;3
1116;Budapest;;;SMB;0;1;1
9200;Mosonmagyaróvár;F;41;LAK;0;1;3
2800;Tatabánya;;;SMB;0;1;3
5919;Pusztaföldvár;M;39;LAK;0;0;2
3980;Sátoraljaújhely;M;71;LAK;0;1;1
1087;Budapest;;;TSS;0;1;1
5000;Szolnok;F;79;LAK;0;1;2
1054;Budapest;;;TSS;0;1;4
8648;Balatonkeresztúr;F;56;LAK;0;1;2
1116;Budapest;F;43;LAK;0;1;1
8675;Andocs;M;;LAK;0;0;1
1155;Budapest;F;73;LAK;0;1;1
9673;Káld;M;33;LAK;0;0;1
6800;Hódmezővásárhely;M;67;LAK;0;0;1
3060;Pásztó;F;40;LAK;0;1;1
2370;Dabas;M;48;LAK;1;0;1
3060;Pásztó;;;LAK;0;1;1
2230;Gyömrő;M;40;LAK;0;1;3
1095;Budapest;;;TSS;0;1;1
2524;Nagysáp;F;23;LAK;0;0;1
3534;Miskolc;F;56;LAK;1;1;2
6000;Kecskemét;F;57;LAK;0;1;2
6724;Szeged;;;TSS;0;1;1
5310;Kisújszállás;F;63;LAK;0;1;1
1147;Budapest;F;26;LAK;0;1;5
4174;Bihartorda;M;45;LAK;0;1;1
9766;Rum;M;;LAK;0;1;1
1215;Budapest;M;49;LAK;0;1;1
4465;Rakamaz;M;38;LAK;0;1;1
1039;Budapest;F;37;LAK;0;0;1
7827;Beremend;M;55;LAK;0;1;1
6300;Kalocsa;M;;LAK;0;0;1
6640;Csongrád;F;70;LAK;0;0;1
7020;Dunaföldvár;F;62;LAK;0;1;1
1174;Budapest;M;55;LAK;0;1;3
1013;Budapest;;;SH+;0;1;1
3390;Füzesabony;F;41;LAK;0;0;1
3300;Eger;;;TSS;0;1;1
1453;Budapest;;;TSS;0;1;1
6456;Madaras;F;26;LAK;0;1;1
6729;Szeged;;;TSS;0;1;2
4441;Szorgalmatos;M;52;LAK;0;0;2
9023;Győr;M;69;LAK;0;0;2
7030;Paks;F;47;LAK;1;1;2
7700;Mohács;F;48;LAK;0;1;1
9400;Sopron;;;LAK;0;1;1
5830;Battonya;;;TSS;0;1;1
8991;Böde;F;23;LAK;0;1;2
1115;Budapest;;;SMB;0;1;1
6640;Csongrád;M;27;LAK;0;1;1
6763;Szatymaz;F;24;LAK;0;1;1
4220;Hajdúböszörmény;F;51;LAK;0;1;1
5136;Jászszentandrás;;;SH+;0;1;1
4087;Hajdúdorog;M;28;LAK;0;0;1
1221;Budapest;F;71;LAK;0;1;1
3526;Miskolc;F;55;LAK;0;0;1
6320;Solt;M;62;LAK;0;1;2
7082;Kisszékely;F;38;LAK;0;1;1
1016;Budapest;M;49;LAK;0;1;1
4501;Kemecse;;;SH+;0;1;4
3700;Kazincbarcika;M;48;LAK;0;0;2
4060;Balmazújváros;M;;LAK;0;0;1
1087;Budapest;;;TSS;0;1;5
1211;Budapest;M;42;LAK;0;1;1
1015;Budapest;;;TSS;0;1;1
3053;Ecseg;F;35;LAK;0;0;1
3524;Miskolc;F;52;LAK;0;0;1
4400;Nyíregyháza;;;TSS;0;1;1
2890;Tata;F;43;LAK;0;0;1
1013;Budapest;M;46;LAK;0;1;1
1108;Budapest;M;38;LAK;0;0;1
2120;Dunakeszi;M;38;LAK;0;0;1
5820;Mezőhegyes;M;39;LAK;0;0;1
1222;Budapest;;;SMB;0;1;1
8229;Csopak;;;TSS;0;0;1
1108;Budapest;M;38;LAK;0;1;1
2851;Környe;F;48;LAK;0;1;1
4766;Pátyod;;;SMB;0;1;2
8121;Tác;M;68;LAK;0;0;1
2310;Szigetszentmiklós;M;36;LAK;0;1;1
1211;Budapest;M;42;LAK;0;0;1
2167;Vácduka;;;TSS;0;1;5
1135;Budapest;F;37;LAK;0;1;4
2094;Nagykovácsi;F;53;LAK;0;0;1
2347;Bugyi;;;SH+;0;1;1
2360;Gyál;F;44;LAK;0;0;1
9400;Sopron;M;63;LAK;0;0;2
1149;Budapest;;;TSS;0;1;1
8900;Zalaegerszeg;F;77;LAK;0;1;1
1026;Budapest;;;TSS;0;1;5
7435;Somogysárd;M;60;LAK;0;1;1
6000;Kecskemét;;;SH+;0;1;2
6351;Bátya;M;61;LAK;0;1;2
1024;Budapest;;;LAK;0;1;1
2141;Csömör;;;SMB;0;1;2
1095;Budapest;M;39;LAK;0;1;4
2135;Csörög;M;36;LAK;0;1;5
2118;Dány;M;22;LAK;0;1;1
4110;Biharkeresztes;F;18;LAK;0;1;1
4562;Vaja;F;36;LAK;0;0;1
1426;Budapest;;;TSS;0;1;5
6800;Hódmezővásárhely;;;SH+;0;1;1
2220;Vecsés;M;;LAK;0;0;1
9773;Sorokpolány;;;LAK;0;1;2
9098;Mezőörs;F;33;LAK;0;1;1
5082;Tiszatenyő;F;25;LAK;0;1;2
1032;Budapest;M;51;LAK;1;1;1
1388;Budapest;;;TSS;0;0;1
2120;Dunakeszi;F;39;LAK;0;1;2
4400;Nyíregyháza;F;56;LAK;0;1;2
4087;Hajdúdorog;;;SMB;0;1;2
9082;Nyúl;F;41;LAK;0;0;1
4456;Tiszadob;M;41;LAK;0;1;1
6762;Sándorfalva;F;39;LAK;0;0;1
3528;Miskolc;F;69;LAK;0;0;1
8000;Székesfehérvár;;;SMB;0;1;2
1171;Budapest;M;78;LAK;0;0;1
6753;Szeged;F;41;LAK;0;1;1
8800;Nagykanizsa;M;35;LAK;0;1;2
6500;Baja;F;60;LAK;0;1;1
6787;Zákányszék;F;70;LAK;0;1;1
8790;Zalaszentgrót;;;SMB;0;1;1
6070;Izsák;;;SMB;0;1;2
6134;Kömpöc;M;41;LAK;0;1;2
5661;Újkígyós;F;56;LAK;0;0;2
1215;Budapest;M;49;LAK;0;1;1
1211;Budapest;M;42;LAK;0;0;1
3623;Borsodszentgyörgy;M;57;LAK;0;1;1
2483;Gárdony;;;SMB;0;1;2
9700;Szombathely;;;SMB;0;1;2
8044;Kincsesbánya;M;54;LAK;0;1;2
1211;Budapest;M;42;LAK;0;1;1
1138;Budapest;;;SMB;0;1;4
3809;Abaújszolnok;;;SH+;0;0;1
1081;Budapest;M;33;LAK;0;1;1
5062;Kőtelek;F;42;LAK;0;1;1
7912;Nagypeterd;M;37;LAK;0;1;1
2340;Kiskunlacháza;M;;LAK;0;0;1
2234;Maglód;M;57;LAK;0;1;1
1211;Budapest;M;42;LAK;0;0;1
8420;Zirc;F;33;LAK;0;0;2
2040;Budaörs;F;46;LAK;0;1;1
5400;Mezőtúr;M;46;LAK;0;0;2
3283;Tarnazsadány;F;24;LAK;0;1;1
1144;Budapest;F;52;LAK;0;0;1
1215;Budapest;M;49;LAK;0;1;1
2400;Dunaújváros;;;TSS;0;1;1
4174;Bihartorda;F;36;LAK;0;0;1
2183;Galgamácsa;F;38;LAK;0;1;1
1042;Budapest;;;SH+;0;1;1
7261;Taszár;;;SMB;0;1;1
8774;Kilimán;M;18;LAK;0;0;1
1122;Budapest;;;SH+;0;1;5
8220;Balatonalmádi;M;50;LAK;0;0;4
4300;Nyírbátor;M;43;LAK;0;1;3
2175;Kálló;F;19;LAK;0;1;1
6120;Kiskunmajsa;F;34;LAK;0;1;3
2081;Piliscsaba;F;36;LAK;0;1;3
1211;Budapest;M;42;LAK;0;0;1
1044;Budapest;M;54;LAK;0;1;3
2800;Tatabánya;;;TSS;0;1;1
1364;Budapest;;;SH+;0;1;3
2310;Szigetszentmiklós;F;40;LAK;0;1;1
1104;Budapest;;;SMB;0;1;3
5600;Békéscsaba;;;TSS;0;1;1
3531;Miskolc;M;64;LAK;0;1;1
1215;Budapest;M;49;LAK;0;1;1
2310;Szigetszentmiklós;M;60;LAK;0;1;2
4032;Debrecen;F;64;LAK;0;1;2
1013;Budapest;M;46;LAK;0;1;1
4031;Debrecen;M;47;LAK;0;1;1
2800;Tatabánya;M;52;LAK;0;1;3
1174;Budapest;M;71;LAK;0;1;1
1116;Budapest;;;SMB;0;1;1
4181;Nádudvar;F;42;LAK;0;0;1
6756;Tiszasziget;F;;LAK;0;0;1
1024;Budapest;;;SMB;0;1;2
3262;Markaz;M;51;LAK;0;1;1
1055;Budapest;;;TSS;0;1;1
8000;Székesfehérvár;M;57;LAK;0;0;1
7678;Kovácsszénája;;;SH+;0;1;1
2766;Tápiószele;M;48;LAK;0;1;3
7300;Komló;M;;SH+;0;1;3
1039;Budapest;F;54;LAK;0;0;1
3442;Csincse;F;60;LAK;1;1;2
3300;Eger;M;37;LAK;0;0;1
2200;Monor;M;30;LAK;1;1;2
2040;Budaörs;F;60;LAK;0;1;1
1042;Budapest;;;SH+;0;1;1
7400;Kaposvár;F;68;LAK;0;0;1
1188;Budapest;;;TSS;0;1;1
1116;Budapest;M;42;LAK;0;1;1
5412;Kuncsorba;M;47;LAK;0;1;1
2859;Vérteskethely;M;21;LAK;0;1;1
3016;Boldog;;;SMB;0;1;1
3521;Miskolc;;;SMB;0;1;1
8000;Székesfehérvár;F;49;LAK;0;1;1
1211;Budapest;M;42;LAK;0;0;1
2040;Budaörs;;;SMB;0;1;1
